loss,mae,mse,val_loss,val_mae,val_mse,epoch
0.7489776611328125,0.6174820065498352,0.7489776611328125,0.7453592419624329,0.6140977144241333,0.7453592419624329,35
0.6765575408935547,0.6013311743736267,0.6765575408935547,0.7322835326194763,0.6086816787719727,0.7322835326194763,36
0.7309867739677429,0.6083222031593323,0.7309867739677429,0.7199715375900269,0.6033356189727783,0.7199715375900269,37
0.7126213312149048,0.604417622089386,0.7126213312149048,0.7078707218170166,0.598186731338501,0.7078707218170166,38
0.6950028538703918,0.600410521030426,0.6950028538703918,0.6953901052474976,0.5926637649536133,0.6953901052474976,39
0.7080891132354736,0.5915088653564453,0.7080891132354736,0.6836672425270081,0.5872462391853333,0.6836672425270081,40
0.6703646183013916,0.5902835130691528,0.6703646183013916,0.6712680459022522,0.5817257165908813,0.6712680459022522,41
0.6829284429550171,0.5853883028030396,0.6829284429550171,0.6595813035964966,0.5761838555335999,0.6595813035964966,42
0.6791948676109314,0.5881930589675903,0.6791948676109314,0.6474854946136475,0.5704201459884644,0.6474854946136475,43
0.6247475743293762,0.5645500421524048,0.6247475743293762,0.6348836421966553,0.5643094778060913,0.6348836421966553,44
0.641890287399292,0.5733028650283813,0.641890287399292,0.6230100393295288,0.5585972666740417,0.6230100393295288,45
0.6398099064826965,0.5668207406997681,0.6398099064826965,0.6113152503967285,0.5526658892631531,0.6113152503967285,46
0.6221991181373596,0.5590251088142395,0.6221991181373596,0.5990354418754578,0.5463160872459412,0.5990354418754578,47
0.6187645196914673,0.5634081363677979,0.6187645196914673,0.5873971581459045,0.5402756929397583,0.5873971581459045,48
0.6073366403579712,0.550612211227417,0.6073366403579712,0.5751962065696716,0.5339891910552979,0.5751962065696716,49
0.5891339182853699,0.5450615882873535,0.5891339182853699,0.5631423592567444,0.5276644229888916,0.5631423592567444,50
0.5884533524513245,0.5423619151115417,0.5884533524513245,0.5513547658920288,0.5214695930480957,0.5513547658920288,51
0.574664831161499,0.5341708660125732,0.574664831161499,0.5395430326461792,0.514980137348175,0.5395430326461792,52
0.5337741374969482,0.5199925899505615,0.5337741374969482,0.5277208089828491,0.5084260106086731,0.5277208089828491,53
0.5384601950645447,0.52903151512146,0.5384601950645447,0.5166398882865906,0.5021690726280212,0.5166398882865906,54
0.5652679800987244,0.5394126176834106,0.5652679800987244,0.5053531527519226,0.4959764778614044,0.5053531527519226,55
0.5555276274681091,0.5169349908828735,0.5555276274681091,0.49400460720062256,0.4896102845668793,0.49400460720062256,56
0.5490185618400574,0.5181902647018433,0.5490185618400574,0.4828904867172241,0.4832253158092499,0.4828904867172241,57
0.49540311098098755,0.4969519376754761,0.49540311098098755,0.4720960557460785,0.47665053606033325,0.4720960557460785,58
0.4719177484512329,0.49189862608909607,0.4719177484512329,0.4606250524520874,0.4700307548046112,0.4606250524520874,59
0.5211257338523865,0.5103195309638977,0.5211257338523865,0.4494299292564392,0.4634031057357788,0.4494299292564392,60
0.4980774521827698,0.4923707842826843,0.4980774521827698,0.4385095536708832,0.45707160234451294,0.4385095536708832,61
0.4806899130344391,0.480703741312027,0.4806899130344391,0.4277159571647644,0.45051348209381104,0.4277159571647644,62
0.4998614490032196,0.4925178289413452,0.4998614490032196,0.4166255593299866,0.4437699615955353,0.4166255593299866,63
0.4901145398616791,0.47894638776779175,0.4901145398616791,0.4064912796020508,0.437144011259079,0.4064912796020508,64
0.41344889998435974,0.452470064163208,0.41344889998435974,0.3961412012577057,0.4299212098121643,0.3961412012577057,65
0.4449557065963745,0.46423614025115967,0.4449557065963745,0.38557523488998413,0.42305421829223633,0.38557523488998413,66
0.43428897857666016,0.46551308035850525,0.43428897857666016,0.3757227063179016,0.4161110520362854,0.3757227063179016,67
0.4385814666748047,0.4644407331943512,0.4385814666748047,0.365378201007843,0.4090881943702698,0.365378201007843,68
0.4161244034767151,0.4560879170894623,0.4161244034767151,0.35547107458114624,0.40203389525413513,0.35547107458114624,69
0.43931567668914795,0.4590972363948822,0.43931567668914795,0.34548062086105347,0.3950159251689911,0.34548062086105347,70
0.3987366855144501,0.4530072808265686,0.3987366855144501,0.33568790555000305,0.3880517780780792,0.33568790555000305,71
0.4064892530441284,0.446128249168396,0.4064892530441284,0.3265022337436676,0.38119032979011536,0.3265022337436676,72
0.3790958821773529,0.43545132875442505,0.3790958821773529,0.3163730800151825,0.37402963638305664,0.3163730800151825,73
0.4004814922809601,0.436581552028656,0.4004814922809601,0.307498037815094,0.3674568235874176,0.307498037815094,74
0.35622286796569824,0.429223895072937,0.35622286796569824,0.2984399199485779,0.3603460192680359,0.2984399199485779,75
0.3706188201904297,0.43118607997894287,0.3706188201904297,0.29017695784568787,0.3539232313632965,0.29017695784568787,76
0.3730539381504059,0.42038455605506897,0.3730539381504059,0.28124889731407166,0.34695976972579956,0.28124889731407166,77
0.34541887044906616,0.41000524163246155,0.34541887044906616,0.27254417538642883,0.34005820751190186,0.27254417538642883,78
0.3848997950553894,0.4276236593723297,0.3848997950553894,0.26429542899131775,0.3335036337375641,0.26429542899131775,79
0.35138049721717834,0.40857523679733276,0.35138049721717834,0.2565949559211731,0.3275742828845978,0.2565949559211731,80
0.3184854984283447,0.39599019289016724,0.3184854984283447,0.24856357276439667,0.3209105432033539,0.24856357276439667,81
0.3122823238372803,0.3892905116081238,0.3122823238372803,0.24098768830299377,0.31434035301208496,0.24098768830299377,82
0.3192899525165558,0.39518624544143677,0.3192899525165558,0.2331840842962265,0.30773091316223145,0.2331840842962265,83
0.31768810749053955,0.38885101675987244,0.31768810749053955,0.22588807344436646,0.3019556403160095,0.22588807344436646,84
0.31572669744491577,0.37899667024612427,0.31572669744491577,0.21845757961273193,0.29589834809303284,0.21845757961273193,85
0.283354252576828,0.37113428115844727,0.283354252576828,0.21226941049098969,0.29050952196121216,0.21226941049098969,86
0.31837132573127747,0.38945314288139343,0.31837132573127747,0.20559214055538177,0.28442975878715515,0.20559214055538177,87
0.3046674430370331,0.3891335129737854,0.3046674430370331,0.19920100271701813,0.2789687216281891,0.19920100271701813,88
0.2598617970943451,0.354686975479126,0.2598617970943451,0.19302105903625488,0.27331238985061646,0.19302105903625488,89
0.2478436827659607,0.3564697206020355,0.2478436827659607,0.1872350424528122,0.26773887872695923,0.1872350424528122,90
0.27898725867271423,0.36982178688049316,0.27898725867271423,0.18147659301757812,0.2621755301952362,0.18147659301757812,91
0.29987242817878723,0.3677676022052765,0.29987242817878723,0.17549468576908112,0.2569084167480469,0.17549468576908112,92
0.24755264818668365,0.34627214074134827,0.24755264818668365,0.170732781291008,0.25223055481910706,0.170732781291008,93
0.30068978667259216,0.3716026246547699,0.30068978667259216,0.1653844714164734,0.24743396043777466,0.1653844714164734,94
0.26398521661758423,0.36004266142845154,0.26398521661758423,0.16081465780735016,0.24321675300598145,0.16081465780735016,95
0.2550923526287079,0.3532463014125824,0.2550923526287079,0.15565970540046692,0.238321915268898,0.15565970540046692,96
0.2431473582983017,0.35097604990005493,0.2431473582983017,0.15048855543136597,0.2335565686225891,0.15048855543136597,97
0.23279638588428497,0.34383299946784973,0.23279638588428497,0.14630188047885895,0.2290191948413849,0.14630188047885895,98
0.2656077742576599,0.34669968485832214,0.2656077742576599,0.1420842558145523,0.22528895735740662,0.1420842558145523,99
0.2311607152223587,0.3408559262752533,0.2311607152223587,0.13745146989822388,0.22109772264957428,0.13745146989822388,100
0.2667045593261719,0.349166601896286,0.2667045593261719,0.13399672508239746,0.2179545760154724,0.13399672508239746,101
0.24486759305000305,0.3538670241832733,0.24486759305000305,0.13075335323810577,0.2146804928779602,0.13075335323810577,102
0.2525182068347931,0.3474958539009094,0.2525182068347931,0.12701338529586792,0.21142388880252838,0.12701338529586792,103
0.23250554502010345,0.3430955111980438,0.23250554502010345,0.1235857829451561,0.20822066068649292,0.1235857829451561,104
0.19835145771503448,0.32013046741485596,0.19835145771503448,0.11977805197238922,0.20479583740234375,0.11977805197238922,105
0.22129051387310028,0.3271045684814453,0.22129051387310028,0.11740134656429291,0.20273283123970032,0.11740134656429291,106
0.24621418118476868,0.343549907207489,0.24621418118476868,0.11444839835166931,0.20011846721172333,0.11444839835166931,107
0.2489004135131836,0.34391769766807556,0.2489004135131836,0.11208491772413254,0.1979651302099228,0.11208491772413254,108
0.214336097240448,0.32978954911231995,0.214336097240448,0.10952535271644592,0.1959022581577301,0.10952535271644592,109
0.21151262521743774,0.32663071155548096,0.21151262521743774,0.10700157284736633,0.19406768679618835,0.10700157284736633,110
0.25866371393203735,0.35308220982551575,0.25866371393203735,0.10477133840322495,0.1923941820859909,0.10477133840322495,111
0.2109631896018982,0.3197208642959595,0.2109631896018982,0.10266353189945221,0.19082856178283691,0.10266353189945221,112
0.2388906478881836,0.33999231457710266,0.2388906478881836,0.10090476274490356,0.1894606053829193,0.10090476274490356,113
0.2227603942155838,0.3347472548484802,0.2227603942155838,0.09897089749574661,0.18802177906036377,0.09897089749574661,114
0.20933271944522858,0.3198576867580414,0.20933271944522858,0.09669023007154465,0.18639764189720154,0.09669023007154465,115
0.2120486944913864,0.3269568383693695,0.2120486944913864,0.0954170897603035,0.18552565574645996,0.0954170897603035,116
0.2167053371667862,0.3209405243396759,0.2167053371667862,0.09425278007984161,0.18478676676750183,0.09425278007984161,117
0.1989331692457199,0.31796252727508545,0.1989331692457199,0.09286972880363464,0.18401362001895905,0.09286972880363464,118
0.2135503888130188,0.3306849002838135,0.2135503888130188,0.091456338763237,0.183113232254982,0.091456338763237,119
0.20749318599700928,0.32820045948028564,0.20749318599700928,0.08983960002660751,0.1821015179157257,0.08983960002660751,120
0.2137322872877121,0.32017871737480164,0.2137322872877121,0.08826643228530884,0.18093132972717285,0.08826643228530884,121
0.1788029819726944,0.2997659146785736,0.1788029819726944,0.08671370148658752,0.17984719574451447,0.08671370148658752,122
0.217638298869133,0.32590293884277344,0.217638298869133,0.08541008830070496,0.1789216846227646,0.08541008830070496,123
0.1992730349302292,0.3189869523048401,0.1992730349302292,0.08419498056173325,0.17776240408420563,0.08419498056173325,124
0.2246483564376831,0.32047951221466064,0.2246483564376831,0.0830344632267952,0.17689462006092072,0.0830344632267952,125
0.2061571627855301,0.320505291223526,0.2061571627855301,0.08126477897167206,0.17550204694271088,0.08126477897167206,126
0.22869127988815308,0.33584460616111755,0.22869127988815308,0.08110323548316956,0.17577053606510162,0.08110323548316956,127
0.19583378732204437,0.3132079243659973,0.19583378732204437,0.08072145283222198,0.17550791800022125,0.08072145283222198,128
0.19551832973957062,0.3134157061576843,0.19551832973957062,0.07991498708724976,0.17500874400138855,0.07991498708724976,129
0.21841669082641602,0.3248658776283264,0.21841669082641602,0.07918260991573334,0.17483702301979065,0.07918260991573334,130
0.21198950707912445,0.32007160782814026,0.21198950707912445,0.07819389551877975,0.17423602938652039,0.07819389551877975,131
0.18670903146266937,0.31281623244285583,0.18670903146266937,0.07746320962905884,0.1736665815114975,0.07746320962905884,132
0.2046317607164383,0.3183431327342987,0.2046317607164383,0.07626686245203018,0.1728440821170807,0.07626686245203018,133
0.19384613633155823,0.3084685206413269,0.19384613633155823,0.07621844112873077,0.172917440533638,0.07621844112873077,134
0.20411215722560883,0.31365782022476196,0.20411215722560883,0.07542204856872559,0.1722133904695511,0.07542204856872559,135
0.19762064516544342,0.3148231506347656,0.19762064516544342,0.07461528480052948,0.1716518998146057,0.07461528480052948,136
0.2032003253698349,0.31786417961120605,0.2032003253698349,0.07399675995111465,0.17146927118301392,0.07399675995111465,137
0.1904020607471466,0.31490668654441833,0.1904020607471466,0.07361581921577454,0.17130179703235626,0.07361581921577454,138
0.18880096077919006,0.30665746331214905,0.18880096077919006,0.07325400412082672,0.17125892639160156,0.07325400412082672,139
0.2022290825843811,0.3184634745121002,0.2022290825843811,0.07256672531366348,0.1708378940820694,0.07256672531366348,140
0.17205595970153809,0.29842227697372437,0.17205595970153809,0.07172904163599014,0.1705975979566574,0.07172904163599014,141
0.1919197291135788,0.3088449239730835,0.1919197291135788,0.07134725153446198,0.17040963470935822,0.07134725153446198,142
0.2102712094783783,0.31769782304763794,0.2102712094783783,0.07122479379177094,0.17049093544483185,0.07122479379177094,143
0.18741606175899506,0.30175527930259705,0.18741606175899506,0.07082328200340271,0.17054490745067596,0.07082328200340271,144
0.20607098937034607,0.3157379925251007,0.20607098937034607,0.07016818970441818,0.1702311784029007,0.07016818970441818,145
0.18627242743968964,0.30969735980033875,0.18627242743968964,0.07001685351133347,0.16996249556541443,0.07001685351133347,146
0.17374709248542786,0.29210165143013,0.17374709248542786,0.06904242932796478,0.16910937428474426,0.06904242932796478,147
0.1714155673980713,0.2893713712692261,0.1714155673980713,0.06868551671504974,0.16897577047348022,0.06868551671504974,148
0.17769482731819153,0.29311519861221313,0.17769482731819153,0.06805732846260071,0.1683225929737091,0.06805732846260071,149
0.2036336064338684,0.3157121539115906,0.2036336064338684,0.06738217920064926,0.16785429418087006,0.06738217920064926,150
0.20015983283519745,0.3104740083217621,0.20015983283519745,0.06717341393232346,0.16770151257514954,0.06717341393232346,151
0.1727025955915451,0.29176563024520874,0.1727025955915451,0.06673919409513474,0.16709336638450623,0.06673919409513474,152
0.1971118152141571,0.31287819147109985,0.1971118152141571,0.0668434426188469,0.16731132566928864,0.0668434426188469,153
0.19700154662132263,0.31360095739364624,0.19700154662132263,0.06674076616764069,0.16696402430534363,0.06674076616764069,154
0.17619013786315918,0.3058403730392456,0.17619013786315918,0.06627591699361801,0.16677191853523254,0.06627591699361801,155
0.18581770360469818,0.300176203250885,0.18581770360469818,0.06559937447309494,0.16626961529254913,0.06559937447309494,156
0.19839727878570557,0.30265846848487854,0.19839727878570557,0.06499162316322327,0.16574977338314056,0.06499162316322327,157
0.18337969481945038,0.30535176396369934,0.18337969481945038,0.06470327824354172,0.1653711050748825,0.06470327824354172,158
0.16972634196281433,0.2981504797935486,0.16972634196281433,0.06416363269090652,0.16488295793533325,0.06416363269090652,159
0.17148859798908234,0.29428160190582275,0.17148859798908234,0.0641009658575058,0.16483713686466217,0.0641009658575058,160
0.17476315796375275,0.29709911346435547,0.17476315796375275,0.06388851255178452,0.1646791249513626,0.06388851255178452,161
0.18854516744613647,0.304485559463501,0.18854516744613647,0.0630689263343811,0.16418953239917755,0.0630689263343811,162
0.16855333745479584,0.2968345880508423,0.16855333745479584,0.06294797360897064,0.16406972706317902,0.06294797360897064,163
0.18053065240383148,0.2944480776786804,0.18053065240383148,0.06250865757465363,0.1634799689054489,0.06250865757465363,164
0.1817813366651535,0.3021886646747589,0.1817813366651535,0.06216566264629364,0.16328538954257965,0.06216566264629364,165
0.18076685070991516,0.3090490996837616,0.18076685070991516,0.06195037439465523,0.16314665973186493,0.06195037439465523,166
0.1664762645959854,0.2912023365497589,0.1664762645959854,0.06178215146064758,0.16303209960460663,0.06178215146064758,167
0.1633712649345398,0.284940630197525,0.1633712649345398,0.06187189742922783,0.16309386491775513,0.06187189742922783,168
0.16151857376098633,0.2893649637699127,0.16151857376098633,0.061369773000478745,0.1625039279460907,0.061369773000478745,169
0.17866204679012299,0.2959987223148346,0.17866204679012299,0.06151188910007477,0.16262710094451904,0.06151188910007477,170
0.1898757517337799,0.2965991497039795,0.1898757517337799,0.06097586452960968,0.16223593056201935,0.06097586452960968,171
0.18032033741474152,0.3007839024066925,0.18032033741474152,0.06066565215587616,0.16187502443790436,0.06066565215587616,172
0.16780921816825867,0.28569066524505615,0.16780921816825867,0.06066422536969185,0.16184228658676147,0.06066422536969185,173
0.20308375358581543,0.3105257749557495,0.20308375358581543,0.06040076166391373,0.1615838259458542,0.06040076166391373,174
0.18547485768795013,0.28755006194114685,0.18547485768795013,0.060054268687963486,0.16117164492607117,0.060054268687963486,175
0.14653752744197845,0.2812437117099762,0.14653752744197845,0.059566471725702286,0.16074542701244354,0.059566471725702286,176
0.167231485247612,0.28223738074302673,0.167231485247612,0.05926981195807457,0.16049790382385254,0.05926981195807457,177
0.18033352494239807,0.2965385615825653,0.18033352494239807,0.05956501141190529,0.160770982503891,0.05956501141190529,178
0.17156092822551727,0.2968272268772125,0.17156092822551727,0.05907297134399414,0.16012461483478546,0.05907297134399414,179
0.17468072474002838,0.29442697763442993,0.17468072474002838,0.05864175036549568,0.15955543518066406,0.05864175036549568,180
0.15858717262744904,0.2746949791908264,0.15858717262744904,0.05848744511604309,0.15943774580955505,0.05848744511604309,181
0.154530867934227,0.277466744184494,0.154530867934227,0.058133967220783234,0.15909050405025482,0.058133967220783234,182
0.1612272560596466,0.28242385387420654,0.1612272560596466,0.05797750875353813,0.15874966979026794,0.05797750875353813,183
0.16287317872047424,0.2851961553096771,0.16287317872047424,0.05795278027653694,0.15855251252651215,0.05795278027653694,184
0.15281260013580322,0.2771334648132324,0.15281260013580322,0.05779298022389412,0.1584651917219162,0.05779298022389412,185
0.166033074259758,0.29053130745887756,0.166033074259758,0.057505521923303604,0.15805044770240784,0.057505521923303604,186
0.20582054555416107,0.3005422055721283,0.20582054555416107,0.05705564469099045,0.15756861865520477,0.05705564469099045,187
0.18493463099002838,0.2923335134983063,0.18493463099002838,0.056864988058805466,0.15736034512519836,0.056864988058805466,188
0.16881291568279266,0.2820567786693573,0.16881291568279266,0.05643676593899727,0.15699242055416107,0.05643676593899727,189
0.1775645613670349,0.2947036623954773,0.1775645613670349,0.05622902512550354,0.1567218005657196,0.05622902512550354,190
0.18030861020088196,0.2866549789905548,0.18030861020088196,0.05606646090745926,0.1564778983592987,0.05606646090745926,191
0.153286874294281,0.2710913121700287,0.153286874294281,0.05528422072529793,0.15573446452617645,0.05528422072529793,192
0.16362375020980835,0.2872508764266968,0.16362375020980835,0.05507177487015724,0.1553887128829956,0.05507177487015724,193
0.17246763408184052,0.283770352602005,0.17246763408184052,0.055064667016267776,0.15534690022468567,0.055064667016267776,194
0.17149022221565247,0.28541091084480286,0.17149022221565247,0.054576046764850616,0.1548241227865219,0.054576046764850616,195
0.16032841801643372,0.27974754571914673,0.16032841801643372,0.054411616176366806,0.15451523661613464,0.054411616176366806,196
0.15720558166503906,0.27245819568634033,0.15720558166503906,0.05391891673207283,0.15410543978214264,0.05391891673207283,197
0.17134752869606018,0.28268954157829285,0.17134752869606018,0.05377822741866112,0.15396377444267273,0.05377822741866112,198
0.1690002828836441,0.2781396210193634,0.1690002828836441,0.05393753573298454,0.15403755009174347,0.05393753573298454,199
0.1606573909521103,0.2749055027961731,0.1606573909521103,0.0539332814514637,0.1539585143327713,0.0539332814514637,200
0.15893052518367767,0.279735267162323,0.15893052518367767,0.053246963769197464,0.15336021780967712,0.053246963769197464,201
0.14526134729385376,0.272220641374588,0.14526134729385376,0.052928220480680466,0.15318773686885834,0.052928220480680466,202
0.19210116565227509,0.30290356278419495,0.19210116565227509,0.05248409882187843,0.15272670984268188,0.05248409882187843,203
0.16697120666503906,0.2856300175189972,0.16697120666503906,0.05254450440406799,0.15272009372711182,0.05254450440406799,204
0.1704491227865219,0.2772773802280426,0.1704491227865219,0.05252279341220856,0.15251609683036804,0.05252279341220856,205
0.1525404006242752,0.28379639983177185,0.1525404006242752,0.05282502993941307,0.152658149600029,0.05282502993941307,206
0.18763327598571777,0.29189589619636536,0.18763327598571777,0.052737392485141754,0.15247422456741333,0.052737392485141754,207
0.16347631812095642,0.2821092903614044,0.16347631812095642,0.05252277851104736,0.15221157670021057,0.05252277851104736,208
0.16973188519477844,0.288420170545578,0.16973188519477844,0.05226597562432289,0.1519661545753479,0.05226597562432289,209
0.1745288074016571,0.2851608395576477,0.1745288074016571,0.05185464769601822,0.1514749825000763,0.05185464769601822,210
0.17061787843704224,0.2822587788105011,0.17061787843704224,0.051473308354616165,0.15094999969005585,0.051473308354616165,211
0.15247859060764313,0.2679087221622467,0.15247859060764313,0.05131300538778305,0.15075577795505524,0.05131300538778305,212
0.1627967804670334,0.2786387801170349,0.1627967804670334,0.05110840126872063,0.15052096545696259,0.05110840126872063,213
0.15342290699481964,0.2769958972930908,0.15342290699481964,0.05079473555088043,0.1500329077243805,0.05079473555088043,214
0.17606735229492188,0.27344655990600586,0.17606735229492188,0.050546180456876755,0.1497727334499359,0.050546180456876755,215
0.17173820734024048,0.2817169725894928,0.17173820734024048,0.051001161336898804,0.14988265931606293,0.051001161336898804,216
0.14804308116436005,0.27088621258735657,0.14804308116436005,0.050790563225746155,0.14972569048404694,0.050790563225746155,217
0.15775734186172485,0.2753908932209015,0.15775734186172485,0.05088714510202408,0.14963120222091675,0.05088714510202408,218
0.15784505009651184,0.2725488245487213,0.15784505009651184,0.05040792003273964,0.1492086499929428,0.05040792003273964,219
0.17902423441410065,0.2922186851501465,0.17902423441410065,0.05049939453601837,0.1492932289838791,0.05049939453601837,220
0.15530389547348022,0.27150750160217285,0.15530389547348022,0.050172917544841766,0.14906178414821625,0.050172917544841766,221
0.14126066863536835,0.26429489254951477,0.14126066863536835,0.04990443214774132,0.14858238399028778,0.04990443214774132,222
0.16098088026046753,0.27942436933517456,0.16098088026046753,0.049592286348342896,0.14814810454845428,0.049592286348342896,223
0.14426088333129883,0.25965020060539246,0.14426088333129883,0.04947289079427719,0.14787928760051727,0.04947289079427719,224
0.1771293729543686,0.27928146719932556,0.1771293729543686,0.049327120184898376,0.1477118283510208,0.049327120184898376,225
0.16282987594604492,0.2845137119293213,0.16282987594604492,0.04919663444161415,0.1473286747932434,0.04919663444161415,226
0.15519040822982788,0.2703832685947418,0.15519040822982788,0.04901203513145447,0.14714397490024567,0.04901203513145447,227
0.14017795026302338,0.26446619629859924,0.14017795026302338,0.04880836233496666,0.14706110954284668,0.04880836233496666,228
0.15711794793605804,0.2711293399333954,0.15711794793605804,0.04826598986983299,0.14662565290927887,0.04826598986983299,229
0.14437521994113922,0.269985169172287,0.14437521994113922,0.04843917116522789,0.14662232995033264,0.04843917116522789,230
0.14668530225753784,0.26541656255722046,0.14668530225753784,0.04821711778640747,0.14616872370243073,0.04821711778640747,231
0.1494694948196411,0.2652113139629364,0.1494694948196411,0.04807043448090553,0.14585112035274506,0.04807043448090553,232
0.14506986737251282,0.26814496517181396,0.14506986737251282,0.04791935905814171,0.14563219249248505,0.04791935905814171,233
0.1327030509710312,0.2592686414718628,0.1327030509710312,0.047961048781871796,0.14562982320785522,0.047961048781871796,234
0.14192596077919006,0.2644689679145813,0.14192596077919006,0.04745279625058174,0.1451764702796936,0.04745279625058174,235
0.14924941956996918,0.26318877935409546,0.14924941956996918,0.04799661040306091,0.14545589685440063,0.04799661040306091,236
0.15165910124778748,0.27420058846473694,0.15165910124778748,0.04780515283346176,0.1450713574886322,0.04780515283346176,237
0.15605981647968292,0.27353906631469727,0.15605981647968292,0.04783667251467705,0.14502538740634918,0.04783667251467705,238
0.1447790414094925,0.2643718123435974,0.1447790414094925,0.04741445556282997,0.14463680982589722,0.04741445556282997,239
0.17078085243701935,0.27522948384284973,0.17078085243701935,0.04696005582809448,0.1439751237630844,0.04696005582809448,240
0.1480032056570053,0.26567375659942627,0.1480032056570053,0.0470227412879467,0.14398345351219177,0.0470227412879467,241
0.17342080175876617,0.2760206162929535,0.17342080175876617,0.04659018665552139,0.14370350539684296,0.04659018665552139,242
0.1641910970211029,0.27392202615737915,0.1641910970211029,0.04632877930998802,0.14384430646896362,0.04632877930998802,243
0.14721034467220306,0.26951879262924194,0.14721034467220306,0.045784320682287216,0.14332668483257294,0.045784320682287216,244
0.14374607801437378,0.2601447105407715,0.14374607801437378,0.04607556760311127,0.14337728917598724,0.04607556760311127,245
0.15427856147289276,0.2665121555328369,0.15427856147289276,0.045925337821245193,0.14323997497558594,0.045925337821245193,246
0.16078683733940125,0.2707667648792267,0.16078683733940125,0.0456845685839653,0.1426931619644165,0.0456845685839653,247
0.13241782784461975,0.25870198011398315,0.13241782784461975,0.045460205525159836,0.14264164865016937,0.045460205525159836,248
0.14485308527946472,0.2636664807796478,0.14485308527946472,0.04502297565340996,0.14240027964115143,0.04502297565340996,249
